ID,POS,CROUTE,PAIRING_START,DUTY_START_FLAG,DUTYDAY,REPORTING,STD,ETD,ATD,STA,ETA,ATA,DDLY,ADLY,S_BLOCK_TIME,A_BLOCK_TIME,PRED_BDDLY,PRED_BLOCK_TIME_DELAY,PRED_TAT_DELAY,DEP,ARR,LEG_FLT,LEGSTATUS,ACTYPE,TAIL,TAIL_SWAP,PAX,PREV_PAX,DOM_INT,Q_INDICATOR,C_INDICATOR,P_INDICATOR,DUTY_ID,SEQUENCE,SEQUENCE_REV,OPS_SEQUENCE_REV,IS_PART_OF_FDP,FIRST_LEG_DH,LAST_LEG_DH,PREV_ARR,ACTUAL_TAT,SCHEDULED_TAT,60_PCTL_BDDLY,70_PCTL_BDDLY,60_PCTL_ATAT,70_PCTL_ATAT,60_PCTL_ABT,70_PCTL_ABT,PREV_ARR_WINDOW,S_DEP_WINDOW,A_DEP_WINDOW,IS_HISTORICAL_DATA,CREATED_AT_IST,CREATED_AT_IST_DAY
38327,1,4681,2026-04-16,0,2026-04-16,,2026-04-16T13:55:00Z,,,2026-04-16T16:00:00Z,2026-04-16T16:05:00Z,,0,5,125,,0,6,78,BLR,AMD,6595,0,320,VTIZB,1,0,0,DOM,0,0,0,7,3,2,2,1,0,0,BLR,0,60,0,0,138,154,131,131,12,13,13,,2026-04-15T18:31:29Z,2026-04-15
38327,1,4681,2026-04-16,0,2026-04-16,,2026-04-16T16:55:00Z,,,2026-04-16T19:15:00Z,2026-04-16T19:00:00Z,,0,-15,140,,0,-14,-10,AMD,BLR,863,0,320,VTIZB,0,0,0,DOM,0,0,0,7,4,1,1,1,0,0,AMD,0,55,0,0,45,51,126,126,16,16,16,,2026-04-15T18:31:29Z,2026-04-15
45594,1,4681,2026-04-11,0,2026-04-11,,2026-04-11T16:55:00Z,,2026-04-11T16:43:00Z,2026-04-11T19:15:00Z,2026-04-11T18:48:00Z,2026-04-11T18:49:00Z,-12,-26,140,126,0,-14,-2,AMD,BLR,863,0,320,VTIAX,0,0,0,DOM,0,0,0,6,4,1,1,1,0,0,AMD,53,55,0,0,39,41,126,126,15,16,16,1,2026-04-15T18:31:29Z,2026-04-15
23744,1,4681,2026-04-14,0,2026-04-14,,2026-04-14T16:55:00Z,,2026-04-14T16:49:00Z,2026-04-14T19:15:00Z,2026-04-14T18:54:00Z,2026-04-14T18:54:00Z,-6,-21,140,125,0,-15,-18,AMD,BLR,863,0,320,VTIWZ,0,0,0,DOM,0,0,0,4,4,1,1,1,0,0,AMD,37,55,0,0,45,51,126,126,16,16,16,1,2026-04-15T18:31:29Z,2026-04-15
90906,2,4681,2026-04-13,0,2026-04-13,,2026-04-13T16:55:00Z,,2026-04-13T16:40:00Z,2026-04-13T19:15:00Z,2026-04-13T18:42:00Z,2026-04-13T18:42:00Z,-15,-33,140,122,0,-18,-18,AMD,BLR,863,0,320,VTIIP,0,0,0,DOM,0,0,0,7,4,1,1,1,0,0,AMD,37,55,0,0,45,51,126,126,16,16,16,,2026-04-15T18:31:29Z,2026-04-15
64269,2,4681,2026-04-11,0,2026-04-11,,2026-04-11T16:55:00Z,,2026-04-11T16:43:00Z,2026-04-11T19:15:00Z,2026-04-11T18:48:00Z,2026-04-11T18:49:00Z,-12,-26,140,126,0,-14,-2,AMD,BLR,863,0,320,VTIAX,0,0,0,DOM,0,0,0,2,4,1,1,1,0,0,AMD,53,55,0,0,39,41,126,126,15,16,16,,2026-04-15T18:31:29Z,2026-04-15
39854,1,3909,2026-04-09,0,2026-04-09,,2026-04-09T20:00:00Z,,2026-04-09T20:06:00Z,2026-04-09T21:20:00Z,2026-04-09T21:20:00Z,2026-04-09T21:23:00Z,6,3,80,77,0,-3,6,UDR,DEL,6229,0,320,VTIAR,0,0,0,DOM,0,0,0,4,4,1,1,1,0,0,UDR,41,35,0,0,33,36,81,81,19,20,20,1,2026-04-15T18:31:29Z,2026-04-15
37566,1,1199,2026-04-07,0,2026-04-07,,2026-04-07T12:05:00Z,,2026-04-07T11:54:00Z,2026-04-07T13:55:00Z,2026-04-07T13:49:00Z,2026-04-07T13:48:00Z,-11,-7,110,114,0,4,7,ISK,HYD,7137,0,ATR,VTIYD,0,0,0,DOM,0,0,0,3,4,1,1,1,0,0,ISK,27,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
89626,2,1199,2026-04-07,0,2026-04-07,,2026-04-07T12:05:00Z,,2026-04-07T11:54:00Z,2026-04-07T13:55:00Z,2026-04-07T13:49:00Z,2026-04-07T13:48:00Z,-11,-7,110,114,0,4,7,ISK,HYD,7137,0,ATR,VTIYD,0,0,0,DOM,0,0,0,3,4,1,1,1,0,0,ISK,27,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
78812,2,1199,2026-04-14,0,2026-04-14,,2026-04-14T12:05:00Z,,2026-04-14T11:48:00Z,2026-04-14T13:55:00Z,2026-04-14T13:29:00Z,2026-04-14T13:30:00Z,-17,-25,110,102,0,-8,6,ISK,HYD,7137,0,ATR,VTIRO,0,0,0,DOM,0,0,0,5,4,1,1,1,0,0,ISK,26,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
49568,1,1199,2026-04-13,0,2026-04-13,,2026-04-13T12:05:00Z,,2026-04-13T11:56:00Z,2026-04-13T13:55:00Z,2026-04-13T13:50:00Z,2026-04-13T13:50:00Z,-9,-5,110,114,0,4,15,ISK,HYD,7137,0,ATR,VTIYO,0,0,0,DOM,0,0,0,4,4,1,1,1,0,0,ISK,35,20,0,0,26,29,114,115,11,12,11,1,2026-04-15T18:31:29Z,2026-04-15
80859,1,1199,2026-04-03,0,2026-04-03,,2026-04-03T12:05:00Z,,2026-04-03T11:53:00Z,2026-04-03T13:55:00Z,2026-04-03T13:30:00Z,2026-04-03T13:29:00Z,-12,-26,110,96,0,-14,3,ISK,HYD,7137,0,ATR,VTIRS,0,0,0,DOM,0,0,0,1,4,1,1,1,0,0,ISK,23,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
78812,2,1199,2026-04-04,0,2026-04-04,,2026-04-04T12:05:00Z,,2026-04-04T12:02:00Z,2026-04-04T13:55:00Z,2026-04-04T13:50:00Z,2026-04-04T13:50:00Z,-3,-5,110,108,0,-2,3,ISK,HYD,7137,0,ATR,VTIYX,0,0,0,DOM,0,0,0,1,4,1,1,1,0,0,ISK,23,20,0,0,26,29,,,11,12,12,,2026-04-15T18:31:29Z,2026-04-15
76960,2,1199,2026-04-05,0,2026-04-05,,2026-04-05T12:05:00Z,,2026-04-05T11:46:00Z,2026-04-05T13:55:00Z,2026-04-05T13:28:00Z,2026-04-05T13:30:00Z,-19,-25,110,104,0,-6,11,ISK,HYD,7137,0,ATR,VTIYG,0,0,0,DOM,0,0,0,1,4,1,1,1,0,0,ISK,31,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
30009,1,1199,2026-04-05,0,2026-04-05,,2026-04-05T12:05:00Z,,2026-04-05T11:46:00Z,2026-04-05T13:55:00Z,2026-04-05T13:28:00Z,2026-04-05T13:30:00Z,-19,-25,110,104,0,-6,11,ISK,HYD,7137,0,ATR,VTIYG,0,0,0,DOM,0,0,0,1,4,1,1,1,0,0,ISK,31,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
30009,1,1199,2026-04-12,0,2026-04-12,,2026-04-12T12:05:00Z,,2026-04-12T11:56:00Z,2026-04-12T13:55:00Z,2026-04-12T13:42:00Z,2026-04-12T13:42:00Z,-9,-13,110,106,0,-4,3,ISK,HYD,7137,0,ATR,VTIYX,0,0,0,DOM,0,0,0,4,4,1,1,1,0,0,ISK,23,20,0,0,26,29,114,115,11,12,11,1,2026-04-15T18:31:29Z,2026-04-15
67038,2,1199,2026-04-13,0,2026-04-13,,2026-04-13T12:05:00Z,,2026-04-13T11:56:00Z,2026-04-13T13:55:00Z,2026-04-13T13:50:00Z,2026-04-13T13:50:00Z,-9,-5,110,114,0,4,15,ISK,HYD,7137,0,ATR,VTIYO,0,0,0,DOM,0,0,0,5,4,1,1,1,0,0,ISK,35,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
88517,2,1199,2026-04-10,0,2026-04-10,,2026-04-10T12:05:00Z,,2026-04-10T11:59:00Z,2026-04-10T13:55:00Z,2026-04-10T14:04:00Z,2026-04-10T14:03:00Z,-6,8,110,124,0,14,11,ISK,HYD,7137,0,ATR,VTIYF,0,0,0,DOM,0,0,0,2,4,1,1,1,0,0,ISK,31,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
85872,2,1199,2026-04-12,0,2026-04-12,,2026-04-12T12:05:00Z,,2026-04-12T11:56:00Z,2026-04-12T13:55:00Z,2026-04-12T13:42:00Z,2026-04-12T13:42:00Z,-9,-13,110,106,0,-4,3,ISK,HYD,7137,0,ATR,VTIYX,0,0,0,DOM,0,0,0,3,4,1,1,1,0,0,ISK,23,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
82998,2,1199,2026-04-11,0,2026-04-11,,2026-04-11T12:05:00Z,,2026-04-11T11:57:00Z,2026-04-11T13:55:00Z,2026-04-11T13:39:00Z,2026-04-11T13:38:00Z,-8,-17,110,101,0,-9,3,ISK,HYD,7137,0,ATR,VTIYE,0,0,0,DOM,0,0,0,3,4,1,1,1,0,0,ISK,23,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
45594,1,4681,2026-04-11,0,2026-04-11,,2026-04-11T13:55:00Z,,2026-04-11T13:42:00Z,2026-04-11T16:00:00Z,2026-04-11T15:50:00Z,2026-04-11T15:50:00Z,-13,-10,125,128,0,3,-2,BLR,AMD,6595,0,320,VTIAX,1,0,0,DOM,0,0,0,6,3,2,2,1,0,0,BLR,58,60,0,0,138,154,131,131,12,13,13,1,2026-04-15T18:31:29Z,2026-04-15
23744,1,4681,2026-04-14,0,2026-04-14,,2026-04-14T13:55:00Z,,2026-04-14T13:56:00Z,2026-04-14T16:00:00Z,2026-04-14T16:12:00Z,2026-04-14T16:12:00Z,1,12,125,136,0,11,24,BLR,AMD,6595,0,320,VTIWZ,1,0,0,DOM,0,0,0,4,3,2,2,1,0,0,BLR,84,60,0,0,138,154,131,131,12,13,13,1,2026-04-15T18:31:29Z,2026-04-15
90906,2,4681,2026-04-13,0,2026-04-13,,2026-04-13T13:55:00Z,,2026-04-13T13:58:00Z,2026-04-13T16:00:00Z,2026-04-13T16:01:00Z,2026-04-13T16:03:00Z,3,3,125,125,0,0,16,BLR,AMD,6595,0,320,VTIIP,1,0,0,DOM,0,0,0,7,3,2,2,1,0,0,BLR,76,60,0,0,138,154,131,131,12,13,13,,2026-04-15T18:31:29Z,2026-04-15
64269,2,4681,2026-04-11,0,2026-04-11,,2026-04-11T13:55:00Z,,2026-04-11T13:42:00Z,2026-04-11T16:00:00Z,2026-04-11T15:50:00Z,2026-04-11T15:50:00Z,-13,-10,125,128,0,3,-2,BLR,AMD,6595,0,320,VTIAX,1,0,0,DOM,0,0,0,2,3,2,2,1,0,0,BLR,58,60,0,0,138,154,131,131,12,13,13,,2026-04-15T18:31:29Z,2026-04-15
39854,1,3909,2026-04-09,0,2026-04-09,,2026-04-09T18:10:00Z,,2026-04-09T18:12:00Z,2026-04-09T19:25:00Z,2026-04-09T19:26:00Z,2026-04-09T19:25:00Z,2,0,75,73,0,-2,-22,DEL,UDR,6228,0,320,VTIAR,1,0,0,DOM,0,0,0,4,3,2,2,1,0,0,DEL,53,75,0,0,108,110,83,83,17,18,18,1,2026-04-15T18:31:29Z,2026-04-15
64998,2,3909,2026-04-04,0,2026-04-04,,2026-04-04T18:10:00Z,,2026-04-04T18:15:00Z,2026-04-04T19:25:00Z,2026-04-04T19:43:00Z,2026-04-04T19:40:00Z,5,15,75,85,0,10,-19,DEL,UDR,6228,0,320,VTIQI,1,0,0,DOM,0,0,0,1,3,2,2,1,0,0,DEL,56,75,0,0,108,110,83,83,17,18,18,,2026-04-15T18:31:29Z,2026-04-15
37566,1,1199,2026-04-07,0,2026-04-07,,2026-04-07T10:25:00Z,,2026-04-07T10:19:00Z,2026-04-07T11:45:00Z,2026-04-07T11:28:00Z,2026-04-07T11:27:00Z,-6,-18,80,68,0,-12,-3,AMD,ISK,7115,0,ATR,VTIYD,0,0,0,DOM,0,0,0,3,3,2,2,1,0,0,AMD,27,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
78812,2,1199,2026-04-14,0,2026-04-14,,2026-04-14T10:25:00Z,,2026-04-14T10:12:00Z,2026-04-14T11:45:00Z,2026-04-14T11:22:00Z,2026-04-14T11:22:00Z,-13,-23,80,70,0,-10,12,AMD,ISK,7115,0,ATR,VTIRO,0,0,0,DOM,0,0,0,5,3,2,2,1,0,0,AMD,42,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
49568,1,1199,2026-04-13,0,2026-04-13,,2026-04-13T10:25:00Z,,2026-04-13T10:12:00Z,2026-04-13T11:45:00Z,2026-04-13T11:23:00Z,2026-04-13T11:21:00Z,-13,-24,80,69,0,-11,7,AMD,ISK,7115,0,ATR,VTIYO,0,0,0,DOM,0,0,0,4,3,2,2,1,0,0,AMD,37,30,0,0,37,37,72,74,9,10,10,1,2026-04-15T18:31:29Z,2026-04-15
80859,1,1199,2026-04-03,0,2026-04-03,,2026-04-03T10:25:00Z,,2026-04-03T10:04:00Z,2026-04-03T11:45:00Z,2026-04-03T11:33:00Z,2026-04-03T11:30:00Z,-21,-15,80,86,0,6,6,AMD,ISK,7115,0,ATR,VTIRS,0,0,0,DOM,0,0,0,1,3,2,2,1,0,0,AMD,36,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
78812,2,1199,2026-04-04,0,2026-04-04,,2026-04-04T10:25:00Z,,2026-04-04T10:22:00Z,2026-04-04T11:45:00Z,2026-04-04T11:40:00Z,2026-04-04T11:39:00Z,-3,-6,80,77,0,-3,7,AMD,ISK,7115,0,ATR,VTIYX,0,0,0,DOM,0,0,0,1,3,2,2,1,0,0,AMD,37,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
76960,2,1199,2026-04-05,0,2026-04-05,,2026-04-05T10:25:00Z,,2026-04-05T10:07:00Z,2026-04-05T11:45:00Z,2026-04-05T11:16:00Z,2026-04-05T11:15:00Z,-18,-30,80,68,0,-12,3,AMD,ISK,7115,0,ATR,VTIYG,0,0,0,DOM,0,0,0,1,3,2,2,1,0,0,AMD,33,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
30009,1,1199,2026-04-05,0,2026-04-05,,2026-04-05T10:25:00Z,,2026-04-05T10:07:00Z,2026-04-05T11:45:00Z,2026-04-05T11:16:00Z,2026-04-05T11:15:00Z,-18,-30,80,68,0,-12,3,AMD,ISK,7115,0,ATR,VTIYG,0,0,0,DOM,0,0,0,1,3,2,2,1,0,0,AMD,33,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
30009,1,1199,2026-04-12,0,2026-04-12,,2026-04-12T10:25:00Z,,2026-04-12T10:14:00Z,2026-04-12T11:45:00Z,2026-04-12T11:35:00Z,2026-04-12T11:33:00Z,-11,-12,80,79,0,-1,15,AMD,ISK,7115,0,ATR,VTIYX,0,0,0,DOM,0,0,0,4,3,2,2,1,0,0,AMD,45,30,0,0,37,37,72,74,9,10,10,1,2026-04-15T18:31:29Z,2026-04-15
67038,2,1199,2026-04-13,0,2026-04-13,,2026-04-13T10:25:00Z,,2026-04-13T10:12:00Z,2026-04-13T11:45:00Z,2026-04-13T11:23:00Z,2026-04-13T11:21:00Z,-13,-24,80,69,0,-11,7,AMD,ISK,7115,0,ATR,VTIYO,0,0,0,DOM,0,0,0,5,3,2,2,1,0,0,AMD,37,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
89626,2,1199,2026-04-07,0,2026-04-07,,2026-04-07T10:25:00Z,,2026-04-07T10:19:00Z,2026-04-07T11:45:00Z,2026-04-07T11:28:00Z,2026-04-07T11:27:00Z,-6,-18,80,68,0,-12,-3,AMD,ISK,7115,0,ATR,VTIYD,0,0,0,DOM,0,0,0,3,3,2,2,1,0,0,AMD,27,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
88517,2,1199,2026-04-10,0,2026-04-10,,2026-04-10T10:25:00Z,,2026-04-10T10:14:00Z,2026-04-10T11:45:00Z,2026-04-10T11:27:00Z,2026-04-10T11:28:00Z,-11,-17,80,74,0,-6,3,AMD,ISK,7115,0,ATR,VTIYF,0,0,0,DOM,0,0,0,2,3,2,2,1,0,0,AMD,33,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
85872,2,1199,2026-04-12,0,2026-04-12,,2026-04-12T10:25:00Z,,2026-04-12T10:14:00Z,2026-04-12T11:45:00Z,2026-04-12T11:35:00Z,2026-04-12T11:33:00Z,-11,-12,80,79,0,-1,15,AMD,ISK,7115,0,ATR,VTIYX,0,0,0,DOM,0,0,0,3,3,2,2,1,0,0,AMD,45,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
82998,2,1199,2026-04-11,0,2026-04-11,,2026-04-11T10:25:00Z,,2026-04-11T10:09:00Z,2026-04-11T11:45:00Z,2026-04-11T11:32:00Z,2026-04-11T11:34:00Z,-16,-11,80,85,0,5,2,AMD,ISK,7115,0,ATR,VTIYE,0,0,0,DOM,0,0,0,3,3,2,2,1,0,0,AMD,32,30,0,0,37,37,72,74,9,10,10,,2026-04-15T18:31:29Z,2026-04-15
13462,1,3909,2026-04-14,0,2026-04-14,,2026-04-14T14:40:00Z,,2026-04-14T14:49:00Z,2026-04-14T16:55:00Z,2026-04-14T17:07:00Z,2026-04-14T17:27:00Z,9,32,135,158,0,23,18,HYD,DEL,711,0,321,VTNCP,0,0,0,DOM,0,0,0,5,2,1,1,1,0,0,HYD,58,40,0,0,52,57,150,150,13,14,14,1,2026-04-15T18:31:29Z,2026-04-15
38323,1,F9271,2026-04-03,0,2026-04-03,,2026-04-04T02:05:00Z,,2026-04-04T02:20:00Z,2026-04-04T04:30:00Z,2026-04-04T04:37:00Z,2026-04-04T04:37:00Z,15,7,145,137,0,-8,9,CCU,DEL,9271,0,321,VTIKW,1,0,1,DOM,0,0,0,1,2,1,1,1,0,0,CCU,129,120,0,0,,,151,152,0,2,2,,2026-04-15T18:31:29Z,2026-04-15
14318,1,F9271,2026-04-05,0,2026-04-05,,2026-04-06T04:05:00Z,,2026-04-06T03:55:00Z,2026-04-06T06:30:00Z,2026-04-06T06:08:00Z,2026-04-06T06:08:00Z,-10,-22,145,133,0,-12,9,CCU,DEL,9271,0,321,VTIKW,1,0,1,DOM,0,0,0,1,2,1,1,1,0,0,CCU,249,240,0,0,60,60,,,23,4,3,,2026-04-15T18:31:29Z,2026-04-15
56827,1,1199,2026-04-09,0,2026-04-09,,2026-04-09T12:05:00Z,,2026-04-09T11:48:00Z,2026-04-09T13:55:00Z,2026-04-09T13:43:00Z,2026-04-09T13:43:00Z,-17,-12,110,115,0,5,-1,ISK,HYD,7137,0,ATR,VTIRK,0,0,0,DOM,0,0,0,4,2,1,1,1,0,0,ISK,19,20,0,0,26,29,114,115,11,12,11,1,2026-04-15T18:31:29Z,2026-04-15
71977,2,1199,2026-04-09,0,2026-04-09,,2026-04-09T12:05:00Z,,2026-04-09T11:48:00Z,2026-04-09T13:55:00Z,2026-04-09T13:43:00Z,2026-04-09T13:43:00Z,-17,-12,110,115,0,5,-1,ISK,HYD,7137,0,ATR,VTIRK,0,0,0,DOM,0,0,0,4,2,1,1,1,0,0,ISK,19,20,0,0,26,29,114,115,11,12,11,,2026-04-15T18:31:29Z,2026-04-15
45594,1,4681,2026-04-11,0,2026-04-11,,2026-04-11T11:00:00Z,,2026-04-11T11:08:00Z,2026-04-11T12:55:00Z,2026-04-11T12:46:00Z,2026-04-11T12:44:00Z,8,-11,115,96,0,-19,9,BOM,BLR,5217,0,321,VTNCX,0,0,1,DOM,0,0,0,6,2,3,3,1,0,0,BOM,54,45,0,0,67,67,113,113,10,11,11,1,2026-04-15T18:31:29Z,2026-04-15
78919,2,4681,2026-04-06,0,2026-04-06,,2026-04-06T11:00:00Z,,2026-04-06T11:03:00Z,2026-04-06T12:55:00Z,2026-04-06T12:49:00Z,2026-04-06T12:57:00Z,3,2,115,114,0,-1,-1,BOM,BLR,5217,0,321,VTIWT,0,0,1,DOM,0,0,0,3,2,3,3,1,0,0,BOM,44,45,0,0,67,67,113,113,10,11,11,,2026-04-15T18:31:29Z,2026-04-15
23744,1,4681,2026-04-14,0,2026-04-14,,2026-04-14T11:00:00Z,,2026-04-14T10:55:00Z,2026-04-14T12:55:00Z,2026-04-14T12:33:00Z,2026-04-14T12:32:00Z,-5,-23,115,97,0,-18,7,BOM,BLR,5217,0,321,VTNOA,0,0,1,DOM,0,0,0,4,2,3,3,1,0,0,BOM,52,45,0,0,67,67,109,112,10,11,10,1,2026-04-15T18:31:29Z,2026-04-15
90906,2,4681,2026-04-13,0,2026-04-13,,2026-04-13T11:00:00Z,,2026-04-13T10:47:00Z,2026-04-13T12:55:00Z,2026-04-13T12:33:00Z,2026-04-13T12:42:00Z,-13,-13,115,115,0,0,-6,BOM,BLR,5217,0,321,VTNCF,0,0,1,DOM,0,0,0,7,2,3,3,1,0,0,BOM,39,45,0,0,67,67,109,112,10,11,10,,2026-04-15T18:31:29Z,2026-04-15
35925,1,4681,2026-04-06,0,2026-04-06,,2026-04-06T11:00:00Z,,2026-04-06T11:03:00Z,2026-04-06T12:55:00Z,2026-04-06T12:49:00Z,2026-04-06T12:57:00Z,3,2,115,114,0,-1,-1,BOM,BLR,5217,0,321,VTIWT,0,0,1,DOM,0,0,0,3,2,3,3,1,0,0,BOM,44,45,0,0,67,67,113,113,10,11,11,,2026-04-15T18:31:29Z,2026-04-15
64269,2,4681,2026-04-11,0,2026-04-11,,2026-04-11T11:00:00Z,,2026-04-11T11:08:00Z,2026-04-11T12:55:00Z,2026-04-11T12:46:00Z,2026-04-11T12:44:00Z,8,-11,115,96,0,-19,9,BOM,BLR,5217,0,321,VTNCX,0,0,1,DOM,0,0,0,2,2,3,3,1,0,0,BOM,54,45,0,0,67,67,113,113,10,11,11,,2026-04-15T18:31:29Z,2026-04-15
37566,1,1199,2026-04-07,0,2026-04-07,,2026-04-07T08:45:00Z,,2026-04-07T08:38:00Z,2026-04-07T09:55:00Z,2026-04-07T09:50:00Z,2026-04-07T09:52:00Z,-7,-3,70,74,0,4,-7,IDR,AMD,7174,0,ATR,VTIYD,0,0,0,DOM,0,0,0,3,2,3,3,1,0,0,IDR,28,35,0,0,32,35,63,63,8,8,8,,2026-04-15T18:31:29Z,2026-04-15
80859,1,1199,2026-04-03,0,2026-04-03,,2026-04-03T08:45:00Z,,2026-04-03T08:27:00Z,2026-04-03T09:55:00Z,2026-04-03T09:28:00Z,2026-04-03T09:28:00Z,-18,-27,70,61,0,-9,-8,IDR,AMD,7174,0,ATR,VTIRS,0,0,0,DOM,0,0,0,1,2,3,3,1,0,0,IDR,27,35,0,0,32,35,63,63,8,8,8,,2026-04-15T18:31:29Z,2026-04-15
78812,2,1199,2026-04-04,0,2026-04-04,,2026-04-04T08:45:00Z,,2026-04-04T08:43:00Z,2026-04-04T09:55:00Z,2026-04-04T09:44:00Z,2026-04-04T09:45:00Z,-2,-10,70,62,0,-8,5,IDR,AMD,7174,0,ATR,VTIYX,0,0,0,DOM,0,0,0,1,2,3,3,1,0,0,IDR,40,35,0,0,32,35,63,63,8,8,8,,2026-04-15T18:31:29Z,2026-04-15
89626,2,1199,2026-04-07,0,2026-04-07,,2026-04-07T08:45:00Z,,2026-04-07T08:38:00Z,2026-04-07T09:55:00Z,2026-04-07T09:50:00Z,2026-04-07T09:52:00Z,-7,-3,70,74,0,4,-7,IDR,AMD,7174,0,ATR,VTIYD,0,0,0,DOM,0,0,0,3,2,3,3,1,0,0,IDR,28,35,0,0,32,35,63,63,8,8,8,,2026-04-15T18:31:29Z,2026-04-15
88517,2,1199,2026-04-10,0,2026-04-10,,2026-04-10T08:45:00Z,,2026-04-10T08:28:00Z,2026-04-10T09:55:00Z,2026-04-10T09:41:00Z,2026-04-10T09:41:00Z,-17,-14,70,73,0,3,-7,IDR,AMD,7174,0,ATR,VTIYF,0,0,0,DOM,0,0,0,2,2,3,3,1,0,0,IDR,28,35,0,0,32,35,63,63,8,8,8,,2026-04-15T18:31:29Z,2026-04-15
78812,2,1199,2026-04-14,0,2026-04-14,,2026-04-14T08:45:00Z,,2026-04-14T08:30:00Z,2026-04-14T09:55:00Z,2026-04-14T09:30:00Z,2026-04-14T09:30:00Z,-15,-25,70,60,0,-10,19,IDR,AMD,7174,0,ATR,VTIRO,0,0,0,DOM,0,0,0,5,2,3,3,1,0,0,IDR,54,35,0,0,44,48,63,63,7,8,8,,2026-04-15T18:31:29Z,2026-04-15
49568,1,1199,2026-04-13,0,2026-04-13,,2026-04-13T08:45:00Z,,2026-04-13T08:33:00Z,2026-04-13T09:55:00Z,2026-04-13T09:36:00Z,2026-04-13T09:35:00Z,-12,-20,70,62,0,-8,5,IDR,AMD,7174,0,ATR,VTIYO,0,0,0,DOM,0,0,0,4,2,3,3,1,0,0,IDR,40,35,0,0,44,48,63,63,7,8,8,1,2026-04-15T18:31:29Z,2026-04-15
76960,2,1199,2026-04-05,0,2026-04-05,,2026-04-05T08:45:00Z,,2026-04-05T08:31:00Z,2026-04-05T09:55:00Z,2026-04-05T09:34:00Z,2026-04-05T09:34:00Z,-14,-21,70,63,0,-7,6,IDR,AMD,7174,0,ATR,VTIYG,0,0,0,DOM,0,0,0,1,2,3,3,1,0,0,IDR,41,35,0,0,44,48,63,63,7,8,8,,2026-04-15T18:31:29Z,2026-04-15
30009,1,1199,2026-04-05,0,2026-04-05,,2026-04-05T08:45:00Z,,2026-04-05T08:31:00Z,2026-04-05T09:55:00Z,2026-04-05T09:34:00Z,2026-04-05T09:34:00Z,-14,-21,70,63,0,-7,6,IDR,AMD,7174,0,ATR,VTIYG,0,0,0,DOM,0,0,0,1,2,3,3,1,0,0,IDR,41,35,0,0,44,48,63,63,7,8,8,,2026-04-15T18:31:29Z,2026-04-15
30009,1,1199,2026-04-12,0,2026-04-12,,2026-04-12T08:45:00Z,,2026-04-12T08:27:00Z,2026-04-12T09:55:00Z,2026-04-12T09:28:00Z,2026-04-12T09:29:00Z,-18,-26,70,62,0,-8,13,IDR,AMD,7174,0,ATR,VTIYX,0,0,0,DOM,0,0,0,4,2,3,3,1,0,0,IDR,48,35,0,0,44,48,63,63,7,8,8,1,2026-04-15T18:31:29Z,2026-04-15
67038,2,1199,2026-04-13,0,2026-04-13,,2026-04-13T08:45:00Z,,2026-04-13T08:33:00Z,2026-04-13T09:55:00Z,2026-04-13T09:36:00Z,2026-04-13T09:35:00Z,-12,-20,70,62,0,-8,5,IDR,AMD,7174,0,ATR,VTIYO,0,0,0,DOM,0,0,0,5,2,3,3,1,0,0,IDR,40,35,0,0,44,48,63,63,7,8,8,,2026-04-15T18:31:29Z,2026-04-15
